2026-09-11T17:30:18.692,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:18.95,192.168.4.2,192.168.1.1,17,366,normale
2026-09-11T17:30:19.46,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:19.614,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:20.466,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:20.536,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:21.461,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:21.764,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:22.474,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:22.685,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:23.463,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:23.606,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:24.467,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:24.528,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:25.463,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:25.756,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:26.468,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:26.678,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:27.464,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:27.601,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:28.47,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:28.522,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:29.466,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:29.751,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:30.47,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:30.672,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:31.466,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:31.594,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:32.472,192.168.4.2,192.168.4.3,1,122,normale
